recipient_region,recipient_offset,recipient_length,trial_id,mode,expert_mask,mini_model_mask,profile_id,stream_class,donor_count,donors,vr_min_length,vr_event_count,baseline_payload_bytes,candidate_payload_bytes,gross_gain_bytes,standalone_plan_bytes,net_gain_bytes,status
17,17844648,1051023,1567,donor_g75,32768,0,128,9,1,7859200:16384,0,0,200526,200578,-52,25,-77,loss_after_side
17,17844648,1051023,1568,donor_g100,32768,0,192,9,1,7859200:16384,0,0,200526,200610,-84,25,-109,loss_after_side
17,17844648,1051023,1569,donor_g25,32768,0,0,9,1,7865344:4096,0,0,200526,200529,-3,25,-28,near_after_side
17,17844648,1051023,1570,donor_g50,32768,0,64,9,1,7865344:4096,0,0,200526,200536,-10,25,-35,near_after_side
17,17844648,1051023,1571,donor_g75,32768,0,128,9,1,7865344:4096,0,0,200526,200547,-21,25,-46,near_after_side
17,17844648,1051023,1572,donor_g100,32768,0,192,9,1,7865344:4096,0,0,200526,200559,-33,25,-58,near_after_side
17,17844648,1051023,1573,donor_g25,32768,0,0,9,1,16797952:4096,0,0,200526,200529,-3,25,-28,near_after_side
17,17844648,1051023,1574,donor_g50,32768,0,64,9,1,16797952:4096,0,0,200526,200541,-15,25,-40,near_after_side
17,17844648,1051023,1575,donor_g75,32768,0,128,9,1,16797952:4096,0,0,200526,200559,-33,25,-58,near_after_side
17,17844648,1051023,1576,donor_g100,32768,0,192,9,1,16797952:4096,0,0,200526,200579,-53,25,-78,loss_after_side
17,17844648,1051023,1577,donor_g25,32768,0,0,9,1,17811712:4096,0,0,200526,200527,-1,25,-26,near_after_side
17,17844648,1051023,1578,donor_g50,32768,0,64,9,1,17811712:4096,0,0,200526,200531,-5,25,-30,near_after_side
17,17844648,1051023,1579,donor_g75,32768,0,128,9,1,17811712:4096,0,0,200526,200535,-9,25,-34,near_after_side
17,17844648,1051023,1580,donor_g100,32768,0,192,9,1,17811712:4096,0,0,200526,200541,-15,25,-40,near_after_side
17,17844648,1051023,1581,donor_g25,32768,0,0,9,1,17819904:4096,0,0,200526,200527,-1,25,-26,near_after_side
17,17844648,1051023,1582,donor_g50,32768,0,64,9,1,17819904:4096,0,0,200526,200531,-5,25,-30,near_after_side
17,17844648,1051023,1583,donor_g75,32768,0,128,9,1,17819904:4096,0,0,200526,200537,-11,25,-36,near_after_side
17,17844648,1051023,1584,donor_g100,32768,0,192,9,1,17819904:4096,0,0,200526,200544,-18,25,-43,near_after_side
17,17844648,1051023,1585,donor_g25,32768,0,0,9,1,17828096:4096,0,0,200526,200529,-3,25,-28,near_after_side
17,17844648,1051023,1586,donor_g50,32768,0,64,9,1,17828096:4096,0,0,200526,200537,-11,25,-36,near_after_side
17,17844648,1051023,1587,donor_g75,32768,0,128,9,1,17828096:4096,0,0,200526,200549,-23,25,-48,near_after_side
17,17844648,1051023,1588,donor_g100,32768,0,192,9,1,17828096:4096,0,0,200526,200564,-38,25,-63,near_after_side
17,17844648,1051023,1589,donor_g25,32768,0,0,9,1,17836288:4096,0,0,200526,200528,-2,25,-27,near_after_side
17,17844648,1051023,1590,donor_g50,32768,0,64,9,1,17836288:4096,0,0,200526,200532,-6,25,-31,near_after_side
17,17844648,1051023,1591,donor_g75,32768,0,128,9,1,17836288:4096,0,0,200526,200539,-13,25,-38,near_after_side
17,17844648,1051023,1592,donor_g100,32768,0,192,9,1,17836288:4096,0,0,200526,200547,-21,25,-46,near_after_side
17,17844648,1051023,1593,mini_m0_g25,65536,1,0,9,0,-,0,0,200526,200869,-343,19,-362,loss_after_side
17,17844648,1051023,1594,mini_m0_g50,65536,1,64,9,0,-,0,0,200526,201904,-1378,19,-1397,loss_after_side
17,17844648,1051023,1595,mini_m0_g75,65536,1,128,9,0,-,0,0,200526,203723,-3197,19,-3216,loss_after_side
17,17844648,1051023,1596,mini_m0_g100,65536,1,192,9,0,-,0,0,200526,206433,-5907,19,-5926,loss_after_side
17,17844648,1051023,1597,mini_m1_g25,65536,2,0,9,0,-,0,0,200526,200825,-299,19,-318,loss_after_side
17,17844648,1051023,1598,mini_m1_g50,65536,2,64,9,0,-,0,0,200526,201675,-1149,19,-1168,loss_after_side
17,17844648,1051023,1599,mini_m1_g75,65536,2,128,9,0,-,0,0,200526,203134,-2608,19,-2627,loss_after_side
17,17844648,1051023,1600,mini_m1_g100,65536,2,192,9,0,-,0,0,200526,205260,-4734,19,-4753,loss_after_side
17,17844648,1051023,1601,mini_m2_g25,65536,4,0,9,0,-,0,0,200526,200824,-298,19,-317,loss_after_side
17,17844648,1051023,1602,mini_m2_g50,65536,4,64,9,0,-,0,0,200526,201633,-1107,19,-1126,loss_after_side
17,17844648,1051023,1603,mini_m2_g75,65536,4,128,9,0,-,0,0,200526,202993,-2467,19,-2486,loss_after_side
17,17844648,1051023,1604,mini_m2_g100,65536,4,192,9,0,-,0,0,200526,204953,-4427,19,-4446,loss_after_side
17,17844648,1051023,1605,mini_m3_g25,65536,8,0,9,0,-,0,0,200526,200977,-451,19,-470,loss_after_side
17,17844648,1051023,1606,mini_m3_g50,65536,8,64,9,0,-,0,0,200526,202339,-1813,19,-1832,loss_after_side
17,17844648,1051023,1607,mini_m3_g75,65536,8,128,9,0,-,0,0,200526,204607,-4081,19,-4100,loss_after_side
17,17844648,1051023,1608,mini_m3_g100,65536,8,192,9,0,-,0,0,200526,207782,-7256,19,-7275,loss_after_side
17,17844648,1051023,1609,mini_m4_g25,65536,16,0,9,0,-,0,0,200526,200832,-306,19,-325,loss_after_side
17,17844648,1051023,1610,mini_m4_g50,65536,16,64,9,0,-,0,0,200526,201781,-1255,19,-1274,loss_after_side
17,17844648,1051023,1611,mini_m4_g75,65536,16,128,9,0,-,0,0,200526,203445,-2919,19,-2938,loss_after_side
17,17844648,1051023,1612,mini_m4_g100,65536,16,192,9,0,-,0,0,200526,205904,-5378,19,-5397,loss_after_side
17,17844648,1051023,1613,mini_m5_g25,65536,32,0,9,0,-,0,0,200526,200844,-318,19,-337,loss_after_side
17,17844648,1051023,1614,mini_m5_g50,65536,32,64,9,0,-,0,0,200526,201826,-1300,19,-1319,loss_after_side
17,17844648,1051023,1615,mini_m5_g75,65536,32,128,9,0,-,0,0,200526,203553,-3027,19,-3046,loss_after_side
17,17844648,1051023,1616,mini_m5_g100,65536,32,192,9,0,-,0,0,200526,206116,-5590,19,-5609,loss_after_side
17,17844648,1051023,1617,mini_m6_g25,65536,64,0,9,0,-,0,0,200526,200842,-316,19,-335,loss_after_side
17,17844648,1051023,1618,mini_m6_g50,65536,64,64,9,0,-,0,0,200526,201804,-1278,19,-1297,loss_after_side
17,17844648,1051023,1619,mini_m6_g75,65536,64,128,9,0,-,0,0,200526,203484,-2958,19,-2977,loss_after_side
17,17844648,1051023,1620,mini_m6_g100,65536,64,192,9,0,-,0,0,200526,205965,-5439,19,-5458,loss_after_side
17,17844648,1051023,1621,mini_m7_g25,65536,128,0,9,0,-,0,0,200526,200832,-306,20,-326,loss_after_side
17,17844648,1051023,1622,mini_m7_g50,65536,128,64,9,0,-,0,0,200526,201761,-1235,20,-1255,loss_after_side
17,17844648,1051023,1623,mini_m7_g75,65536,128,128,9,0,-,0,0,200526,203379,-2853,20,-2873,loss_after_side
17,17844648,1051023,1624,mini_m7_g100,65536,128,192,9,0,-,0,0,200526,205761,-5235,20,-5255,loss_after_side
17,17844648,1051023,1625,mini_m8_g25,65536,256,0,9,0,-,0,0,200526,200891,-365,20,-385,loss_after_side
17,17844648,1051023,1626,mini_m8_g50,65536,256,64,9,0,-,0,0,200526,202075,-1549,20,-1569,loss_after_side
17,17844648,1051023,1627,mini_m8_g75,65536,256,128,9,0,-,0,0,200526,204153,-3627,20,-3647,loss_after_side
17,17844648,1051023,1628,mini_m8_g100,65536,256,192,9,0,-,0,0,200526,207209,-6683,20,-6703,loss_after_side
17,17844648,1051023,1629,mini_m9_g25,65536,512,0,9,0,-,0,0,200526,200865,-339,20,-359,loss_after_side
17,17844648,1051023,1630,mini_m9_g50,65536,512,64,9,0,-,0,0,200526,201948,-1422,20,-1442,loss_after_side
17,17844648,1051023,1631,mini_m9_g75,65536,512,128,9,0,-,0,0,200526,203857,-3331,20,-3351,loss_after_side
17,17844648,1051023,1632,mini_m9_g100,65536,512,192,9,0,-,0,0,200526,206687,-6161,20,-6181,loss_after_side
17,17844648,1051023,1633,mini_m10_g25,65536,1024,0,9,0,-,0,0,200526,200873,-347,20,-367,loss_after_side
17,17844648,1051023,1634,mini_m10_g50,65536,1024,64,9,0,-,0,0,200526,201904,-1378,20,-1398,loss_after_side
17,17844648,1051023,1635,mini_m10_g75,65536,1024,128,9,0,-,0,0,200526,203678,-3152,20,-3172,loss_after_side
17,17844648,1051023,1636,mini_m10_g100,65536,1024,192,9,0,-,0,0,200526,206262,-5736,20,-5756,loss_after_side
17,17844648,1051023,1637,shadow_lstm200_g25,1048576,0,0,9,0,-,0,0,200526,201276,-750,19,-769,loss_after_side
17,17844648,1051023,1638,shadow_lstm200_g50,1048576,0,64,9,0,-,0,0,200526,205194,-4668,19,-4687,loss_after_side
17,17844648,1051023,1639,shadow_lstm200_g75,1048576,0,128,9,0,-,0,0,200526,210473,-9947,19,-9966,loss_after_side
17,17844648,1051023,1640,shadow_lstm200_g100,1048576,0,192,9,0,-,0,0,200526,215800,-15274,19,-15293,loss_after_side
17,17844648,1051023,1641,url_structure_g25,262144,0,0,9,0,-,0,0,200526,200536,-10,19,-29,near_after_side
17,17844648,1051023,1642,url_structure_g50,262144,0,64,9,0,-,0,0,200526,200536,-10,19,-29,near_after_side
17,17844648,1051023,1643,url_structure_g75,262144,0,128,9,0,-,0,0,200526,200536,-10,19,-29,near_after_side
17,17844648,1051023,1644,url_structure_g100,262144,0,192,9,0,-,0,0,200526,200536,-10,19,-29,near_after_side
17,17844648,1051023,1645,scr2_vr_l6,0,0,0,9,0,-,6,1037,200526,200167,359,3026,-2667,loss_after_side
17,17844648,1051023,1646,scr2_vr_l8,0,0,0,9,0,-,8,1037,200526,200167,359,3026,-2667,loss_after_side
17,17844648,1051023,1647,scr2_vr_l12,0,0,0,9,0,-,12,332,200526,200442,84,1105,-1021,loss_after_side
17,17844648,1051023,1648,scr2_vr_l16,0,0,0,9,0,-,16,214,200526,200486,40,723,-683,loss_after_side
17,17844648,1051023,1649,scr2_vr_l24,0,0,0,9,0,-,24,128,200526,200493,33,512,-479,loss_after_side
18,18895671,1047724,1650,donor_g25,32768,0,0,9,1,13641728:16384,0,0,237242,237246,-4,25,-29,near_after_side
18,18895671,1047724,1651,donor_g50,32768,0,64,9,1,13641728:16384,0,0,237242,237263,-21,25,-46,near_after_side
18,18895671,1047724,1652,donor_g75,32768,0,128,9,1,13641728:16384,0,0,237242,237290,-48,25,-73,loss_after_side
18,18895671,1047724,1653,donor_g100,32768,0,192,9,1,13641728:16384,0,0,237242,237325,-83,25,-108,loss_after_side
18,18895671,1047724,1654,donor_g25,32768,0,0,9,1,3080960:65536,0,0,237242,237256,-14,24,-38,near_after_side
18,18895671,1047724,1655,donor_g50,32768,0,64,9,1,3080960:65536,0,0,237242,237287,-45,24,-69,loss_after_side
18,18895671,1047724,1656,donor_g75,32768,0,128,9,1,3080960:65536,0,0,237242,237332,-90,24,-114,loss_after_side
18,18895671,1047724,1657,donor_g100,32768,0,192,9,1,3080960:65536,0,0,237242,237377,-135,24,-159,loss_after_side
18,18895671,1047724,1658,donor_g25,32768,0,0,9,1,1048320:65536,0,0,237242,237254,-12,24,-36,near_after_side
18,18895671,1047724,1659,donor_g50,32768,0,64,9,1,1048320:65536,0,0,237242,237283,-41,24,-65,loss_after_side
18,18895671,1047724,1660,donor_g75,32768,0,128,9,1,1048320:65536,0,0,237242,237321,-79,24,-103,loss_after_side
18,18895671,1047724,1661,donor_g100,32768,0,192,9,1,1048320:65536,0,0,237242,237358,-116,24,-140,loss_after_side
18,18895671,1047724,1662,donor_g25,32768,0,0,9,1,1540096:65536,0,0,237242,237251,-9,24,-33,near_after_side
18,18895671,1047724,1663,donor_g50,32768,0,64,9,1,1540096:65536,0,0,237242,237275,-33,24,-57,near_after_side
18,18895671,1047724,1664,donor_g75,32768,0,128,9,1,1540096:65536,0,0,237242,237304,-62,24,-86,loss_after_side
18,18895671,1047724,1665,donor_g100,32768,0,192,9,1,1540096:65536,0,0,237242,237333,-91,24,-115,loss_after_side
18,18895671,1047724,1666,donor_g25,32768,0,0,9,1,2097920:16384,0,0,237242,237249,-7,24,-31,near_after_side
18,18895671,1047724,1667,donor_g50,32768,0,64,9,1,2097920:16384,0,0,237242,237263,-21,24,-45,near_after_side
18,18895671,1047724,1668,donor_g75,32768,0,128,9,1,2097920:16384,0,0,237242,237282,-40,24,-64,near_after_side
18,18895671,1047724,1669,donor_g100,32768,0,192,9,1,2097920:16384,0,0,237242,237301,-59,24,-83,loss_after_side
18,18895671,1047724,1670,donor_g25,32768,0,0,9,1,4129792:65536,0,0,237242,237251,-9,24,-33,near_after_side
18,18895671,1047724,1671,donor_g50,32768,0,64,9,1,4129792:65536,0,0,237242,237269,-27,24,-51,near_after_side
18,18895671,1047724,1672,donor_g75,32768,0,128,9,1,4129792:65536,0,0,237242,237291,-49,24,-73,loss_after_side
18,18895671,1047724,1673,donor_g100,32768,0,192,9,1,4129792:65536,0,0,237242,237315,-73,24,-97,loss_after_side
18,18895671,1047724,1674,donor_g25,32768,0,0,9,1,16797952:4096,0,0,237242,237244,-2,25,-27,near_after_side
18,18895671,1047724,1675,donor_g50,32768,0,64,9,1,16797952:4096,0,0,237242,237257,-15,25,-40,near_after_side
18,18895671,1047724,1676,donor_g75,32768,0,128,9,1,16797952:4096,0,0,237242,237280,-38,25,-63,near_after_side
18,18895671,1047724,1677,donor_g100,32768,0,192,9,1,16797952:4096,0,0,237242,237306,-64,25,-89,loss_after_side
18,18895671,1047724,1678,donor_g25,32768,0,0,9,1,16797952:16384,0,0,237242,237252,-10,25,-35,near_after_side
18,18895671,1047724,1679,donor_g50,32768,0,64,9,1,16797952:16384,0,0,237242,237276,-34,25,-59,near_after_side
18,18895671,1047724,1680,donor_g75,32768,0,128,9,1,16797952:16384,0,0,237242,237314,-72,25,-97,loss_after_side
18,18895671,1047724,1681,donor_g100,32768,0,192,9,1,16797952:16384,0,0,237242,237351,-109,25,-134,loss_after_side
18,18895671,1047724,1682,donor_g25,32768,0,0,9,1,16271616:4096,0,0,237242,237244,-2,25,-27,near_after_side
18,18895671,1047724,1683,donor_g50,32768,0,64,9,1,16271616:4096,0,0,237242,237253,-11,25,-36,near_after_side
18,18895671,1047724,1684,donor_g75,32768,0,128,9,1,16271616:4096,0,0,237242,237266,-24,25,-49,near_after_side
18,18895671,1047724,1685,donor_g100,32768,0,192,9,1,16271616:4096,0,0,237242,237281,-39,25,-64,near_after_side
18,18895671,1047724,1686,donor_g25,32768,0,0,9,1,16797440:256,0,0,237242,237242,0,25,-25,near_after_side
18,18895671,1047724,1687,donor_g50,32768,0,64,9,1,16797440:256,0,0,237242,237242,0,25,-25,near_after_side
18,18895671,1047724,1688,donor_g75,32768,0,128,9,1,16797440:256,0,0,237242,237243,-1,25,-26,near_after_side
18,18895671,1047724,1689,donor_g100,32768,0,192,9,1,16797440:256,0,0,237242,237244,-2,25,-27,near_after_side
18,18895671,1047724,1690,mini_m0_g25,65536,1,0,9,0,-,0,0,237242,237646,-404,19,-423,loss_after_side
18,18895671,1047724,1691,mini_m0_g50,65536,1,64,9,0,-,0,0,237242,238855,-1613,19,-1632,loss_after_side
18,18895671,1047724,1692,mini_m0_g75,65536,1,128,9,0,-,0,0,237242,240968,-3726,19,-3745,loss_after_side
18,18895671,1047724,1693,mini_m0_g100,65536,1,192,9,0,-,0,0,237242,244102,-6860,19,-6879,loss_after_side
18,18895671,1047724,1694,mini_m1_g25,65536,2,0,9,0,-,0,0,237242,237593,-351,19,-370,loss_after_side
18,18895671,1047724,1695,mini_m1_g50,65536,2,64,9,0,-,0,0,237242,238612,-1370,19,-1389,loss_after_side
18,18895671,1047724,1696,mini_m1_g75,65536,2,128,9,0,-,0,0,237242,240361,-3119,19,-3138,loss_after_side
18,18895671,1047724,1697,mini_m1_g100,65536,2,192,9,0,-,0,0,237242,242913,-5671,19,-5690,loss_after_side
18,18895671,1047724,1698,mini_m2_g25,65536,4,0,9,0,-,0,0,237242,237590,-348,19,-367,loss_after_side
18,18895671,1047724,1699,mini_m2_g50,65536,4,64,9,0,-,0,0,237242,238532,-1290,19,-1309,loss_after_side
18,18895671,1047724,1700,mini_m2_g75,65536,4,128,9,0,-,0,0,237242,240117,-2875,19,-2894,loss_after_side
18,18895671,1047724,1701,mini_m2_g100,65536,4,192,9,0,-,0,0,237242,242392,-5150,19,-5169,loss_after_side
18,18895671,1047724,1702,mini_m3_g25,65536,8,0,9,0,-,0,0,237242,237762,-520,19,-539,loss_after_side
18,18895671,1047724,1703,mini_m3_g50,65536,8,64,9,0,-,0,0,237242,239413,-2171,19,-2190,loss_after_side
18,18895671,1047724,1704,mini_m3_g75,65536,8,128,9,0,-,0,0,237242,242178,-4936,19,-4955,loss_after_side
18,18895671,1047724,1705,mini_m3_g100,65536,8,192,9,0,-,0,0,237242,246047,-8805,19,-8824,loss_after_side
18,18895671,1047724,1706,mini_m4_g25,65536,16,0,9,0,-,0,0,237242,237566,-324,19,-343,loss_after_side
18,18895671,1047724,1707,mini_m4_g50,65536,16,64,9,0,-,0,0,237242,238621,-1379,19,-1398,loss_after_side
18,18895671,1047724,1708,mini_m4_g75,65536,16,128,9,0,-,0,0,237242,240488,-3246,19,-3265,loss_after_side
18,18895671,1047724,1709,mini_m4_g100,65536,16,192,9,0,-,0,0,237242,243261,-6019,19,-6038,loss_after_side
18,18895671,1047724,1710,mini_m5_g25,65536,32,0,9,0,-,0,0,237242,237602,-360,19,-379,loss_after_side
18,18895671,1047724,1711,mini_m5_g50,65536,32,64,9,0,-,0,0,237242,238746,-1504,19,-1523,loss_after_side
18,18895671,1047724,1712,mini_m5_g75,65536,32,128,9,0,-,0,0,237242,240772,-3530,19,-3549,loss_after_side
18,18895671,1047724,1713,mini_m5_g100,65536,32,192,9,0,-,0,0,237242,243793,-6551,19,-6570,loss_after_side
18,18895671,1047724,1714,mini_m6_g25,65536,64,0,9,0,-,0,0,237242,237599,-357,19,-376,loss_after_side
18,18895671,1047724,1715,mini_m6_g50,65536,64,64,9,0,-,0,0,237242,238686,-1444,19,-1463,loss_after_side
18,18895671,1047724,1716,mini_m6_g75,65536,64,128,9,0,-,0,0,237242,240579,-3337,19,-3356,loss_after_side
18,18895671,1047724,1717,mini_m6_g100,65536,64,192,9,0,-,0,0,237242,243368,-6126,19,-6145,loss_after_side
18,18895671,1047724,1718,mini_m7_g25,65536,128,0,9,0,-,0,0,237242,237571,-329,20,-349,loss_after_side
18,18895671,1047724,1719,mini_m7_g50,65536,128,64,9,0,-,0,0,237242,238584,-1342,20,-1362,loss_after_side
18,18895671,1047724,1720,mini_m7_g75,65536,128,128,9,0,-,0,0,237242,240347,-3105,20,-3125,loss_after_side
18,18895671,1047724,1721,mini_m7_g100,65536,128,192,9,0,-,0,0,237242,242942,-5700,20,-5720,loss_after_side
18,18895671,1047724,1722,mini_m8_g25,65536,256,0,9,0,-,0,0,237242,237644,-402,20,-422,loss_after_side
18,18895671,1047724,1723,mini_m8_g50,65536,256,64,9,0,-,0,0,237242,238975,-1733,20,-1753,loss_after_side
18,18895671,1047724,1724,mini_m8_g75,65536,256,128,9,0,-,0,0,237242,241321,-4079,20,-4099,loss_after_side
18,18895671,1047724,1725,mini_m8_g100,65536,256,192,9,0,-,0,0,237242,244779,-7537,20,-7557,loss_after_side
18,18895671,1047724,1726,mini_m9_g25,65536,512,0,9,0,-,0,0,237242,237652,-410,20,-430,loss_after_side
18,18895671,1047724,1727,mini_m9_g50,65536,512,64,9,0,-,0,0,237242,238936,-1694,20,-1714,loss_after_side
18,18895671,1047724,1728,mini_m9_g75,65536,512,128,9,0,-,0,0,237242,241189,-3947,20,-3967,loss_after_side
18,18895671,1047724,1729,mini_m9_g100,65536,512,192,9,0,-,0,0,237242,244518,-7276,20,-7296,loss_after_side
18,18895671,1047724,1730,mini_m10_g25,65536,1024,0,9,0,-,0,0,237242,237619,-377,20,-397,loss_after_side
18,18895671,1047724,1731,mini_m10_g50,65536,1024,64,9,0,-,0,0,237242,238745,-1503,20,-1523,loss_after_side
18,18895671,1047724,1732,mini_m10_g75,65536,1024,128,9,0,-,0,0,237242,240682,-3440,20,-3460,loss_after_side
18,18895671,1047724,1733,mini_m10_g100,65536,1024,192,9,0,-,0,0,237242,243503,-6261,20,-6281,loss_after_side
18,18895671,1047724,1734,shadow_lstm200_g25,1048576,0,0,9,0,-,0,0,237242,237914,-672,19,-691,loss_after_side
18,18895671,1047724,1735,shadow_lstm200_g50,1048576,0,64,9,0,-,0,0,237242,242324,-5082,19,-5101,loss_after_side
18,18895671,1047724,1736,shadow_lstm200_g75,1048576,0,128,9,0,-,0,0,237242,248404,-11162,19,-11181,loss_after_side
18,18895671,1047724,1737,shadow_lstm200_g100,1048576,0,192,9,0,-,0,0,237242,254639,-17397,19,-17416,loss_after_side
18,18895671,1047724,1738,url_structure_g25,262144,0,0,9,0,-,0,0,237242,237265,-23,19,-42,near_after_side
18,18895671,1047724,1739,url_structure_g50,262144,0,64,9,0,-,0,0,237242,237265,-23,19,-42,near_after_side
18,18895671,1047724,1740,url_structure_g75,262144,0,128,9,0,-,0,0,237242,237265,-23,19,-42,near_after_side
18,18895671,1047724,1741,url_structure_g100,262144,0,192,9,0,-,0,0,237242,237265,-23,19,-42,near_after_side
18,18895671,1047724,1742,scr2_vr_l6,0,0,0,9,0,-,6,2491,237242,236509,733,6117,-5384,loss_after_side
18,18895671,1047724,1743,scr2_vr_l8,0,0,0,9,0,-,8,2491,237242,236509,733,6117,-5384,loss_after_side
18,18895671,1047724,1744,scr2_vr_l12,0,0,0,9,0,-,12,719,237242,237019,223,2023,-1800,loss_after_side
18,18895671,1047724,1745,scr2_vr_l16,0,0,0,9,0,-,16,435,237242,237118,124,1281,-1157,loss_after_side
18,18895671,1047724,1746,scr2_vr_l24,0,0,0,9,0,-,24,371,237242,237126,116,1112,-996,loss_after_side
19,19943395,1047479,1747,donor_g25,32768,0,0,9,1,3080960:65536,0,0,216181,216193,-12,24,-36,near_after_side
19,19943395,1047479,1748,donor_g50,32768,0,64,9,1,3080960:65536,0,0,216181,216220,-39,24,-63,near_after_side
19,19943395,1047479,1749,donor_g75,32768,0,128,9,1,3080960:65536,0,0,216181,216258,-77,24,-101,loss_after_side
19,19943395,1047479,1750,donor_g100,32768,0,192,9,1,3080960:65536,0,0,216181,216298,-117,24,-141,loss_after_side
19,19943395,1047479,1751,donor_g25,32768,0,0,9,1,13641728:16384,0,0,216181,216189,-8,25,-33,near_after_side
19,19943395,1047479,1752,donor_g50,32768,0,64,9,1,13641728:16384,0,0,216181,216207,-26,25,-51,near_after_side
19,19943395,1047479,1753,donor_g75,32768,0,128,9,1,13641728:16384,0,0,216181,216234,-53,25,-78,loss_after_side
19,19943395,1047479,1754,donor_g100,32768,0,192,9,1,13641728:16384,0,0,216181,216265,-84,25,-109,loss_after_side
19,19943395,1047479,1755,donor_g25,32768,0,0,9,1,1048320:65536,0,0,216181,216193,-12,24,-36,near_after_side
19,19943395,1047479,1756,donor_g50,32768,0,64,9,1,1048320:65536,0,0,216181,216218,-37,24,-61,near_after_side
19,19943395,1047479,1757,donor_g75,32768,0,128,9,1,1048320:65536,0,0,216181,216255,-74,24,-98,loss_after_side
19,19943395,1047479,1758,donor_g100,32768,0,192,9,1,1048320:65536,0,0,216181,216293,-112,24,-136,loss_after_side
19,19943395,1047479,1759,donor_g25,32768,0,0,9,1,1540096:65536,0,0,216181,216189,-8,24,-32,near_after_side
19,19943395,1047479,1760,donor_g50,32768,0,64,9,1,1540096:65536,0,0,216181,216211,-30,24,-54,near_after_side
19,19943395,1047479,1761,donor_g75,32768,0,128,9,1,1540096:65536,0,0,216181,216239,-58,24,-82,loss_after_side
19,19943395,1047479,1762,donor_g100,32768,0,192,9,1,1540096:65536,0,0,216181,216264,-83,24,-107,loss_after_side
19,19943395,1047479,1763,donor_g25,32768,0,0,9,1,2097920:16384,0,0,216181,216186,-5,24,-29,near_after_side
19,19943395,1047479,1764,donor_g50,32768,0,64,9,1,2097920:16384,0,0,216181,216201,-20,24,-44,near_after_side
19,19943395,1047479,1765,donor_g75,32768,0,128,9,1,2097920:16384,0,0,216181,216220,-39,24,-63,near_after_side
19,19943395,1047479,1766,donor_g100,32768,0,192,9,1,2097920:16384,0,0,216181,216240,-59,24,-83,loss_after_side
19,19943395,1047479,1767,donor_g25,32768,0,0,9,1,4129792:65536,0,0,216181,216187,-6,24,-30,near_after_side
19,19943395,1047479,1768,donor_g50,32768,0,64,9,1,4129792:65536,0,0,216181,216200,-19,24,-43,near_after_side
19,19943395,1047479,1769,donor_g75,32768,0,128,9,1,4129792:65536,0,0,216181,216221,-40,24,-64,near_after_side
19,19943395,1047479,1770,donor_g100,32768,0,192,9,1,4129792:65536,0,0,216181,216241,-60,24,-84,loss_after_side
19,19943395,1047479,1771,donor_g25,32768,0,0,9,1,16797952:4096,0,0,216181,216185,-4,25,-29,near_after_side
19,19943395,1047479,1772,donor_g50,32768,0,64,9,1,16797952:4096,0,0,216181,216199,-18,25,-43,near_after_side
19,19943395,1047479,1773,donor_g75,32768,0,128,9,1,16797952:4096,0,0,216181,216221,-40,25,-65,loss_after_side
19,19943395,1047479,1774,donor_g100,32768,0,192,9,1,16797952:4096,0,0,216181,216246,-65,25,-90,loss_after_side
19,19943395,1047479,1775,donor_g25,32768,0,0,9,1,18368000:4096,0,0,216181,216182,-1,25,-26,near_after_side
19,19943395,1047479,1776,donor_g50,32768,0,64,9,1,18368000:4096,0,0,216181,216184,-3,25,-28,near_after_side
19,19943395,1047479,1777,donor_g75,32768,0,128,9,1,18368000:4096,0,0,216181,216186,-5,25,-30,near_after_side
19,19943395,1047479,1778,donor_g100,32768,0,192,9,1,18368000:4096,0,0,216181,216189,-8,25,-33,near_after_side
19,19943395,1047479,1779,mini_m0_g25,65536,1,0,9,0,-,0,0,216181,216560,-379,19,-398,loss_after_side
19,19943395,1047479,1780,mini_m0_g50,65536,1,64,9,0,-,0,0,216181,217689,-1508,19,-1527,loss_after_side
19,19943395,1047479,1781,mini_m0_g75,65536,1,128,9,0,-,0,0,216181,219667,-3486,19,-3505,loss_after_side
19,19943395,1047479,1782,mini_m0_g100,65536,1,192,9,0,-,0,0,216181,222603,-6422,19,-6441,loss_after_side
19,19943395,1047479,1783,mini_m1_g25,65536,2,0,9,0,-,0,0,216181,216518,-337,19,-356,loss_after_side
19,19943395,1047479,1784,mini_m1_g50,65536,2,64,9,0,-,0,0,216181,217472,-1291,19,-1310,loss_after_side
19,19943395,1047479,1785,mini_m1_g75,65536,2,128,9,0,-,0,0,216181,219105,-2924,19,-2943,loss_after_side
19,19943395,1047479,1786,mini_m1_g100,65536,2,192,9,0,-,0,0,216181,221482,-5301,19,-5320,loss_after_side
19,19943395,1047479,1787,mini_m2_g25,65536,4,0,9,0,-,0,0,216181,216513,-332,19,-351,loss_after_side
19,19943395,1047479,1788,mini_m2_g50,65536,4,64,9,0,-,0,0,216181,217395,-1214,19,-1233,loss_after_side
19,19943395,1047479,1789,mini_m2_g75,65536,4,128,9,0,-,0,0,216181,218874,-2693,19,-2712,loss_after_side
19,19943395,1047479,1790,mini_m2_g100,65536,4,192,9,0,-,0,0,216181,220997,-4816,19,-4835,loss_after_side
19,19943395,1047479,1791,mini_m3_g25,65536,8,0,9,0,-,0,0,216181,216660,-479,19,-498,loss_after_side
