offset,length,bits,mask,stream_class,profile_id,baseline_bytes,mini_bytes,donor_bytes,combined_bytes,selected_bytes,mini_gain_bytes,donor_gain_bytes,combined_gain_bytes,best_mode,best_gain_bytes
67192,2628,20226,114688,0,0,734.856099065,735.061977325,734.97728941,735.20873961,735.20873961,-0.205878260112,-0.121190344448,-0.352640544799,baseline,0
69823,1726,13160,114688,6,0,334.948333549,335.319505796,334.865091902,335.260003596,335.260003596,-0.371172247232,0.0832416465673,-0.311670046698,donor_profile,0.0832416465673
71552,1463,11229,114688,6,0,311.455119557,311.672738251,311.461300382,311.694480378,311.694480378,-0.217618694303,-0.00618082511937,-0.239360821818,baseline,0
73018,1788,13747,114688,6,0,347.472956724,347.457276416,347.545850394,347.549086416,347.549086416,0.0156803076924,-0.0728936702535,-0.076129692272,mini_cmix,0.0156803076924
74809,1316,10091,114688,6,0,281.0196207,281.35401473,281.03931925,281.386304107,281.386304107,-0.334394030017,-0.0196985494495,-0.366683406844,baseline,0
76128,998,7661,114688,6,0,147.99643389,148.182395813,147.991488774,148.187638517,148.187638517,-0.185961922458,0.00494511589022,-0.191204626634,donor_profile,0.00494511589022
77129,1187,9057,114688,9,0,270.84689382,271.663985927,270.881812918,271.710107633,271.710107633,-0.817092107095,-0.0349190980924,-0.863213813223,baseline,0
78319,516,3938,114688,9,0,57.3278421742,57.3414643883,57.3137906235,57.3303380332,57.3303380332,-0.01362221417,0.0140515506646,-0.00249585904749,donor_profile,0.0140515506646
78838,725,5546,114688,6,0,83.7999759278,83.8251652358,83.7857785681,83.815838294,83.815838294,-0.0251893079625,0.0141973597174,-0.0158623662031,donor_profile,0.0141973597174
79566,450,3431,114688,9,0,37.1530010369,37.3720657028,37.1941333212,37.4172889916,37.4172889916,-0.219064665972,-0.0411322843238,-0.264287954751,baseline,0
80019,561,4289,114688,9,0,49.3130529579,49.3551223646,49.339379264,49.3849558699,49.3849558699,-0.0420694066892,-0.0263263060715,-0.071902911994,baseline,0
80583,464,3538,114688,9,0,12.7625318553,12.9703084768,12.785723327,12.9966184436,12.9966184436,-0.207776621466,-0.0231914717133,-0.234086588228,baseline,0
81050,461,3518,114688,9,0,11.6877898158,11.7729372,11.6958267946,11.7824899655,11.7824899655,-0.0851473841929,-0.00803697885567,-0.0947001497177,baseline,0
81514,515,3931,114688,9,0,57.4745343029,57.3782730497,57.4710817446,57.3800671372,57.3800671372,0.0962612532313,0.00345255828688,0.0944671657645,mini_cmix,0.0962612532313
82032,236,1807,114688,1,0,4.68604309585,4.77290407396,4.72565674663,4.81448084903,4.81448084903,-0.0868609781008,-0.0396136507716,-0.128437753174,baseline,0
